,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100
pc_086,18.916666666666668,6.95,8.783333333333333,29.78333333333333,23.15,18.466666666666665,13.033333333333333,21.516666666666666,5.866666666666666,34.06666666666667,13.583333333333336,26.65,18.516666666666666,13.416666666666664,29.35,15.7,41.13333333333333,26.7,24.73333333333333,33.45,13.616666666666667,17.583333333333332,5.066666666666666,13.6,15.7,3.683333333333333,16.5,25.48333333333333,21.283333333333328,7.7,27.63333333333333,13.65,24.95,35.23333333333333,37.65,18.933333333333334,50.63333333333333,26.216666666666665,3.9166666666666665,37.016666666666666,38.53333333333333,9.333333333333334,17.35,28.23333333333333,14.683333333333335,1.5666666666666669,30.66666666666667,19.516666666666666,19.1,6.633333333333334,23.766666666666666,43.38333333333333,34.583333333333336,12.133333333333333,19.466666666666665,4.366666666666666,17.0,19.65,8.183333333333334,39.16666666666666,11.116666666666667,25.1,39.63333333333333,25.98333333333333,21.016666666666666,17.766666666666666,36.4,26.85,23.25,8.333333333333334,11.816666666666665,15.35,15.816666666666665,16.9,15.416666666666664,17.116666666666667,17.416666666666668,20.35,16.85,35.56666666666667,32.56666666666667,15.566666666666665,21.33333333333333,12.133333333333333,30.266666666666666,29.43333333333333,0.0,25.016666666666666,35.46666666666667,14.0,8.983333333333333,36.65,33.36666666666667,15.55,12.3,22.33333333333333,17.516666666666666,23.13333333333333,13.683333333333335,27.03333333333333,22.28333333333333
pc_087,26.466666666666665,27.05,26.11666666666667,29.55,20.05,33.43333333333333,29.73333333333333,17.566666666666666,22.13333333333333,46.41666666666666,28.9,40.56666666666667,21.33333333333333,31.66666666666667,30.23333333333333,26.6,30.23333333333333,40.61666666666667,7.5,23.58333333333333,30.95,23.4,22.716666666666665,28.86666666666667,23.41666666666667,25.9,24.25,26.36666666666667,19.866666666666667,26.8,41.56666666666667,17.366666666666667,17.133333333333333,12.983333333333333,15.4,16.5,48.1,19.433333333333334,22.66666666666667,14.766666666666667,21.6,26.68333333333333,28.5,30.08333333333333,16.716666666666665,23.58333333333333,31.55,23.016666666666666,25.36666666666667,26.75,15.166666666666664,24.95,27.78333333333333,30.38333333333333,13.916666666666664,25.43333333333333,27.6,30.35,27.28333333333333,17.383333333333333,27.38333333333333,40.6,17.383333333333333,26.86666666666667,21.85,27.98333333333333,16.066666666666666,40.78333333333333,24.3,25.05,28.516666666666666,31.75,33.25,22.066666666666666,32.53333333333333,28.15,19.216666666666665,20.783333333333328,32.11666666666667,28.78333333333333,46.5,32.15,36.6,23.35,31.15,30.316666666666666,24.7,0.0,13.2,31.6,22.15,14.383333333333333,14.933333333333335,30.816666666666666,26.48333333333333,4.116666666666666,22.41666666666667,5.833333333333332,15.716666666666667,18.433333333333334,23.16666666666667
pc_088,28.7,37.4,34.3,38.4,30.7,34.9,31.18333333333333,19.033333333333328,32.48333333333333,54.16666666666666,30.05,48.31666666666667,25.216666666666665,38.766666666666666,37.96666666666667,30.4,25.38333333333333,48.35,18.33333333333333,20.233333333333334,35.03333333333333,24.86666666666667,33.06666666666667,39.23333333333333,27.316666666666666,36.25,27.35,34.1,29.9,37.48333333333333,49.3,27.73333333333333,29.4,1.6,5.466666666666668,22.61666666666667,49.75,20.58333333333333,33.03333333333333,4.833333333333333,18.233333333333334,34.86666666666667,29.75,31.53333333333333,27.066666666666666,33.95,39.28333333333333,24.16666666666667,26.516666666666666,37.1,14.866666666666667,17.116666666666667,27.566666666666666,38.583333333333336,20.05,35.78333333333333,28.75,31.516666666666666,36.98333333333333,6.316666666666666,35.016666666666666,48.35,6.533333333333332,34.6,23.0,29.13333333333333,8.166666666666666,48.51666666666666,34.43333333333333,35.4,29.98333333333333,32.9,38.06666666666667,26.05,39.18333333333333,29.38333333333333,25.516666666666666,22.36666666666667,42.46666666666667,25.766666666666666,54.23333333333333,33.6,46.95,33.71666666666667,38.88333333333333,38.05,35.05,13.266666666666667,0.0,33.06666666666667,32.5,4.466666666666667,11.6,41.18333333333333,32.81666666666667,13.05,26.216666666666665,16.1,26.066666666666666,18.83333333333333,30.9
pc_089,10.8,7.566666666666666,10.3,38.2,31.58333333333333,12.283333333333333,3.066666666666667,16.116666666666667,15.95,44.15,6.883333333333334,36.75,16.233333333333334,13.833333333333336,37.78333333333333,13.083333333333336,35.75,36.8,32.28333333333333,28.066666666666666,10.1,11.683333333333335,15.166666666666664,21.35,13.766666666666667,14.116666666666667,11.233333333333333,33.916666666666664,29.7,8.433333333333334,37.73333333333333,22.066666666666666,33.38333333333333,32.93333333333333,37.833333333333336,20.616666666666667,45.25,20.83333333333333,15.383333333333333,37.2,46.95,10.866666666666667,11.966666666666667,22.85,23.1,14.05,39.1,10.083333333333334,10.983333333333333,11.183333333333335,18.383333333333333,39.75,29.18333333333333,12.566666666666665,19.633333333333333,11.5,7.333333333333332,9.616666666666667,6.95,37.333333333333336,11.6,35.18333333333333,37.55,34.4,14.516666666666667,10.066666666666666,40.53333333333333,36.95,31.68333333333333,14.616666666666667,3.333333333333333,6.3,15.966666666666667,14.316666666666665,13.216666666666667,11.733333333333333,16.55,13.85,26.93333333333333,30.18333333333333,42.66666666666666,9.45,28.566666666666666,18.5,38.68333333333333,37.85,14.083333333333336,32.11666666666667,33.15,0.0,17.283333333333335,36.81666666666667,29.75,22.766666666666666,14.133333333333333,28.75,17.233333333333334,30.68333333333333,22.1,21.63333333333333,30.7
pc_090,13.216666666666667,10.6,8.8,27.95,20.95,19.45,14.016666666666667,22.5,5.683333333333334,32.88333333333333,13.6,25.466666666666665,11.1,14.35,27.53333333333333,9.266666666666667,39.88333333333333,25.516666666666666,22.53333333333333,32.2,13.633333333333333,10.15,6.266666666666668,12.433333333333335,8.283333333333333,9.45,10.033333333333333,23.66666666666667,19.45,10.366666666666667,26.466666666666665,11.45,22.75,32.9,35.46666666666667,12.616666666666667,51.63333333333333,22.8,6.216666666666668,34.81666666666667,36.333333333333336,9.366666666666667,18.35,29.216666666666665,12.483333333333333,7.15,28.85,12.083333333333336,13.583333333333336,10.3,20.716666666666665,39.73333333333333,33.31666666666667,13.066666666666665,13.15,8.983333333333333,14.55,17.316666666666666,10.833333333333336,36.96666666666667,10.066666666666666,23.91666666666667,37.516666666666666,24.15,13.6,17.05,34.2,25.68333333333333,21.05,8.6,12.816666666666665,15.366666666666667,16.816666666666666,9.483333333333333,16.083333333333332,18.116666666666667,11.1,12.933333333333335,15.666666666666664,34.31666666666667,31.4,18.233333333333334,20.15,3.15,28.43333333333333,27.6,8.25,22.816666666666666,33.11666666666667,15.883333333333333,0.0,34.45,29.716666666666665,14.366666666666667,9.166666666666666,20.133333333333333,10.1,20.933333333333334,11.483333333333333,23.98333333333333,20.466666666666665
pc_091,32.06666666666667,37.95,37.66666666666666,41.766666666666666,32.3,38.266666666666666,34.56666666666667,22.4,33.03333333333333,57.53333333333333,33.416666666666664,51.68333333333333,28.58333333333333,42.13333333333333,41.333333333333336,33.766666666666666,25.816666666666666,51.73333333333333,17.083333333333332,24.4,38.4,28.23333333333333,33.61666666666667,39.78333333333333,30.68333333333333,36.8,30.716666666666665,37.46666666666667,32.11666666666667,37.71666666666667,52.66666666666666,28.28333333333333,29.38333333333333,5.433333333333334,4.166666666666667,25.98333333333333,53.11666666666667,23.95,33.56666666666667,3.583333333333333,16.983333333333334,38.23333333333333,33.11666666666667,34.9,27.61666666666667,34.5,42.66666666666666,27.55,29.88333333333333,37.65,18.233333333333334,17.55,30.93333333333333,41.95,23.41666666666667,36.333333333333336,32.11666666666667,34.88333333333333,38.18333333333333,5.75,38.38333333333333,51.71666666666667,4.583333333333333,37.96666666666667,26.36666666666667,32.5,6.916666666666668,51.88333333333333,34.98333333333333,35.95,33.35,36.28333333333333,41.43333333333333,29.43333333333333,42.55,32.75,28.88333333333333,25.73333333333333,43.01666666666666,29.13333333333333,57.6,36.96666666666667,47.5,34.266666666666666,42.25,41.41666666666666,35.6,13.816666666666665,3.816666666666667,36.43333333333333,33.05,0.0,15.766666666666667,41.73333333333333,36.18333333333333,13.6,29.58333333333333,17.9,26.61666666666667,22.2,34.266666666666666
pc_092,25.0,34.2,30.58333333333333,34.68333333333333,26.98333333333333,31.18333333333333,27.48333333333333,15.316666666666665,30.63333333333333,50.45,26.33333333333333,44.6,21.5,35.06666666666667,34.266666666666666,26.68333333333333,15.3,44.65,21.216666666666665,8.633333333333333,31.316666666666666,21.15,31.2,37.36666666666667,23.6,34.4,23.63333333333333,30.4,26.18333333333333,33.78333333333333,45.58333333333334,25.86666666666667,28.75,11.666666666666664,17.016666666666666,18.916666666666668,46.03333333333333,16.866666666666667,31.16666666666667,16.383333333333333,27.7,31.15,26.03333333333333,22.35,25.216666666666665,32.083333333333336,35.583333333333336,20.466666666666665,22.816666666666666,34.18333333333333,11.15,10.016666666666667,16.033333333333335,34.86666666666667,16.333333333333332,34.4,25.03333333333333,27.8,33.28333333333333,16.083333333333332,31.3,44.63333333333333,16.283333333333335,30.88333333333333,19.283333333333328,25.41666666666667,19.716666666666665,44.8,32.583333333333336,33.55,26.266666666666666,29.2,34.35,22.35,35.46666666666667,25.68333333333333,21.8,18.65,40.6,14.216666666666667,50.51666666666666,29.9,44.35,31.466666666666665,35.166666666666664,34.333333333333336,33.2,14.7,11.9,29.35,30.266666666666666,16.0,0.0,39.31666666666667,29.1,12.833333333333336,22.5,19.55,24.216666666666665,15.116666666666667,27.18333333333333
pc_093,27.4,17.816666666666666,20.233333333333334,33.25,28.35,25.016666666666666,20.3,28.78333333333333,13.483333333333333,29.73333333333333,25.05,22.316666666666666,23.23333333333333,24.3,28.7,23.466666666666665,48.4,22.36666666666667,29.93333333333333,40.71666666666667,25.08333333333333,24.35,14.066666666666665,3.1,22.466666666666665,17.266666666666666,24.216666666666665,30.25,26.48333333333333,16.433333333333334,23.3,18.85,30.15,40.43333333333333,42.86666666666667,24.13333333333333,57.9,33.48333333333333,14.033333333333333,42.23333333333333,43.73333333333333,20.8,24.61666666666667,35.5,19.883333333333333,14.95,29.78333333333333,26.28333333333333,27.766666666666666,18.1,29.13333333333333,48.58333333333334,41.833333333333336,23.016666666666666,24.66666666666667,15.05,27.13333333333333,29.4,16.9,44.36666666666667,22.566666666666666,20.766666666666666,44.83333333333334,30.18333333333333,27.78333333333333,25.03333333333333,41.6,22.516666666666666,28.466666666666665,10.816666666666665,19.08333333333333,26.1,9.533333333333333,23.66666666666667,13.933333333333335,24.38333333333333,22.63333333333333,26.16666666666667,12.516666666666667,42.833333333333336,28.23333333333333,23.48333333333333,11.933333333333335,17.333333333333332,29.11666666666667,28.73333333333333,16.2,30.216666666666665,40.66666666666666,22.716666666666665,14.183333333333335,41.85,38.56666666666667,0.0,23.766666666666666,27.55,22.216666666666665,28.35,18.883333333333333,32.4,27.48333333333333
pc_094,12.0,8.833333333333334,5.233333333333333,31.98333333333333,24.98333333333333,23.35,14.116666666666667,21.9,14.0,42.2,10.05,34.78333333333333,9.883333333333333,10.783333333333333,31.566666666666666,7.066666666666666,38.66666666666666,34.833333333333336,26.566666666666666,30.98333333333333,10.066666666666666,8.95,13.2,21.73333333333333,7.066666666666666,12.166666666666664,8.133333333333333,27.68333333333333,23.48333333333333,12.883333333333333,35.766666666666666,15.466666666666667,26.78333333333333,31.68333333333333,36.6,15.166666666666664,52.43333333333333,21.58333333333333,13.416666666666664,35.96666666666667,40.35,5.8,19.0,33.45,16.5,12.083333333333336,32.88333333333333,10.883333333333333,12.383333333333333,8.833333333333334,19.5,38.516666666666666,32.11666666666667,9.5,14.183333333333335,12.1,13.45,16.1,12.533333333333333,36.1,5.933333333333334,33.23333333333333,36.3,28.18333333333333,12.383333333333333,15.833333333333336,38.23333333333333,34.98333333333333,25.08333333333333,17.4,14.366666666666667,11.8,24.35,8.266666666666667,19.033333333333328,17.733333333333334,11.933333333333335,11.716666666666667,24.98333333333333,33.11666666666667,40.7,17.316666666666666,29.466666666666665,9.866666666666667,32.46666666666667,31.63333333333333,12.616666666666667,26.85,31.91666666666667,13.983333333333333,8.65,35.583333333333336,28.5,23.68333333333333,0.0,24.16666666666667,8.883333333333333,24.966666666666665,15.5,22.766666666666666,24.48333333333333
pc_095,23.41666666666667,24.35,23.41666666666667,27.11666666666667,20.483333333333334,30.25,26.55,14.383333333333333,19.433333333333334,42.86666666666667,25.716666666666665,37.03333333333333,18.283333333333328,28.966666666666665,26.68333333333333,23.9,28.36666666666667,37.06666666666667,9.533333333333333,21.716666666666665,28.25,20.533333333333328,20.016666666666666,26.16666666666667,20.366666666666667,23.2,21.2,22.816666666666666,18.616666666666667,24.1,38.016666666666666,14.666666666666664,17.566666666666666,12.9,15.316666666666665,13.45,44.91666666666666,16.25,19.966666666666665,14.683333333333335,23.716666666666665,23.98333333333333,25.316666666666666,26.88333333333333,14.016666666666667,20.883333333333333,28.0,19.83333333333333,22.18333333333333,24.05,11.983333333333333,23.08333333333333,24.6,27.7,10.866666666666667,22.73333333333333,24.41666666666667,27.16666666666667,24.58333333333333,17.3,24.68333333333333,37.05,17.3,23.316666666666666,18.666666666666668,24.78333333333333,18.183333333333334,37.23333333333333,21.383333333333333,22.35,25.33333333333333,28.566666666666666,30.55,19.016666666666666,29.83333333333333,24.966666666666665,16.166666666666668,17.733333333333334,29.41666666666667,25.6,42.95,28.966666666666665,33.9,20.65,27.6,26.766666666666666,22.0,4.083333333333333,13.116666666666667,28.41666666666667,19.45,14.3,13.083333333333336,28.11666666666667,23.78333333333333,0.0,19.716666666666665,7.883333333333334,13.016666666666667,15.25,19.616666666666667
pc_096,10.566666666666666,14.4,10.783333333333333,28.266666666666666,21.266666666666666,25.48333333333333,17.433333333333334,16.0,14.233333333333333,41.43333333333333,13.2,34.016666666666666,3.533333333333333,16.35,27.83333333333333,9.4,32.766666666666666,34.06666666666667,22.85,25.08333333333333,15.633333333333333,7.5,14.816666666666665,20.966666666666665,7.5166666666666675,17.716666666666665,8.35,23.966666666666665,19.766666666666666,18.433333333333334,35.016666666666666,11.75,23.05,25.78333333333333,30.68333333333333,9.666666666666666,46.51666666666666,15.683333333333335,14.766666666666667,30.05,36.63333333333333,11.35,16.25,28.5,12.783333333333333,15.7,29.15,8.383333333333333,10.783333333333333,14.383333333333333,13.6,32.61666666666667,26.2,15.066666666666665,8.666666666666666,17.666666666666668,11.9,14.666666666666664,18.1,30.18333333333333,11.5,32.46666666666667,30.4,24.466666666666665,9.9,13.333333333333336,33.38333333333333,34.23333333333333,21.366666666666667,17.15,17.7,16.216666666666665,25.35,6.166666666666668,24.6,15.25,5.583333333333332,6.85,24.216666666666665,27.2,39.93333333333333,22.86666666666667,28.7,11.666666666666664,28.75,27.91666666666667,16.8,22.55,26.0,17.316666666666666,10.466666666666667,29.66666666666667,22.6,22.91666666666667,9.3,19.5,0.0,21.25,11.783333333333333,16.85,20.766666666666666
pc_097,26.16666666666667,25.78333333333333,24.85,28.28333333333333,18.8,33.28333333333333,29.2,17.416666666666668,20.866666666666667,45.16666666666666,28.73333333333333,39.31666666666667,21.033333333333328,30.41666666666667,28.966666666666665,25.33333333333333,34.18333333333333,39.35,6.2333333333333325,26.48333333333333,29.7,23.55,21.45,27.61666666666667,24.33333333333333,24.63333333333333,23.95,25.1,18.6,25.55,40.3,16.116666666666667,15.866666666666667,16.0,18.016666666666666,16.2,47.93333333333333,19.266666666666666,21.4,17.7,20.1,25.41666666666667,28.33333333333333,29.91666666666667,15.45,22.33333333333333,30.28333333333333,22.86666666666667,25.2,25.48333333333333,15.016666666666667,30.3,27.61666666666667,29.13333333333333,13.633333333333333,24.16666666666667,27.43333333333333,30.2,26.016666666666666,18.216666666666665,26.11666666666667,39.35,20.616666666666667,25.6,21.68333333333333,27.816666666666666,15.466666666666667,39.516666666666666,23.03333333333333,23.78333333333333,28.0,31.41666666666667,32.0,21.766666666666666,31.266666666666666,27.98333333333333,18.916666666666668,21.05,30.85,28.61666666666667,45.23333333333333,31.98333333333333,35.333333333333336,22.1,29.88333333333333,29.05,23.43333333333333,6.383333333333334,16.216666666666665,31.43333333333333,20.883333333333333,18.533333333333328,20.283333333333328,29.566666666666666,25.23333333333333,8.433333333333334,21.15,0.0,14.45,18.266666666666666,21.9
pc_098,19.283333333333328,16.266666666666666,15.35,23.03333333333333,11.25,25.11666666666667,19.683333333333334,17.483333333333334,11.35,37.45,20.15,31.6,12.633333333333333,20.9,21.266666666666666,15.816666666666665,34.25,31.65,15.55,26.566666666666666,20.183333333333334,16.233333333333334,11.933333333333335,18.1,14.833333333333336,15.133333333333333,16.583333333333332,18.733333333333334,16.3,16.033333333333335,32.6,3.5166666666666666,14.75,26.38333333333333,28.816666666666666,13.55,48.01666666666666,19.35,11.9,28.16666666666667,28.316666666666666,15.9,24.016666666666666,29.98333333333333,1.0,12.816666666666665,22.58333333333333,17.116666666666667,19.5,15.966666666666667,15.083333333333336,34.53333333333333,27.7,19.616666666666667,14.083333333333336,14.65,20.633333333333333,23.38333333333333,16.516666666666666,30.88333333333333,16.6,29.58333333333333,30.78333333333333,19.233333333333334,18.616666666666667,22.066666666666666,28.11666666666667,31.816666666666666,11.35,14.266666666666667,18.483333333333334,21.91666666666667,22.48333333333333,14.883333333333333,21.75,23.78333333333333,12.033333333333333,15.583333333333336,21.33333333333333,28.7,37.53333333333333,23.9,25.816666666666666,12.583333333333336,22.18333333333333,21.35,13.933333333333335,16.166666666666668,26.61666666666667,21.566666666666666,11.366666666666667,27.8,24.516666666666666,20.05,15.716666666666667,13.483333333333333,11.633333333333333,14.283333333333333,0.0,18.35,17.183333333333334
pc_099,19.1,26.5,24.7,28.35,20.65,23.13333333333333,19.416666666666668,7.2666666666666675,24.28333333333333,44.11666666666667,20.45,38.266666666666666,15.616666666666667,29.16666666666667,27.91666666666667,20.8,24.4,38.31666666666667,19.35,16.7,25.43333333333333,15.266666666666667,24.86666666666667,31.03333333333333,17.716666666666665,28.066666666666666,17.75,24.05,19.85,25.716666666666665,39.25,19.533333333333328,22.41666666666667,18.533333333333328,23.45,12.566666666666665,38.15,9.45,24.83333333333333,22.816666666666666,34.13333333333333,25.266666666666666,18.2,19.766666666666666,18.866666666666667,25.75,29.25,14.566666666666665,16.916666666666668,28.3,3.55,25.36666666666667,17.833333333333332,28.98333333333333,10.0,26.35,19.15,21.91666666666667,25.216666666666665,22.95,25.41666666666667,38.3,23.15,24.55,13.4,19.683333333333334,26.15,38.46666666666667,26.25,26.25,18.216666666666665,23.3,26.28333333333333,16.45,27.4,17.833333333333332,15.283333333333333,12.766666666666667,34.266666666666666,18.83333333333333,44.18333333333333,21.83333333333333,38.016666666666666,24.16666666666667,28.83333333333333,28.0,26.86666666666667,19.183333333333334,18.766666666666666,21.3,22.95,22.43333333333333,15.35,32.98333333333333,23.216666666666665,15.816666666666665,16.616666666666667,17.766666666666666,17.866666666666667,0.0,20.85
pc_100,28.4,25.05,24.45,7.483333333333332,6.65,33.9,28.466666666666665,20.783333333333328,20.133333333333333,24.75,29.266666666666666,18.9,21.75,30.0,8.55,24.93333333333333,37.55,18.933333333333334,20.08333333333333,29.86666666666667,29.3,25.35,20.716666666666665,27.08333333333333,23.93333333333333,23.9,25.68333333333333,3.2,6.45,24.816666666666666,19.883333333333333,15.083333333333336,9.333333333333334,31.0,35.2,19.58333333333333,51.31666666666667,22.63333333333333,20.683333333333334,34.88333333333333,24.98333333333333,25.016666666666666,31.716666666666665,33.28333333333333,16.783333333333335,21.6,9.866666666666667,26.23333333333333,28.58333333333333,24.75,18.383333333333333,37.833333333333336,31.0,28.73333333333333,17.0,23.43333333333333,29.73333333333333,32.5,25.3,35.416666666666664,25.716666666666665,18.933333333333334,35.61666666666667,3.683333333333333,25.05,31.18333333333333,32.666666666666664,19.1,7.216666666666668,23.05,27.266666666666666,31.016666666666666,31.266666666666666,24.0,30.53333333333333,31.35,21.15,24.43333333333333,17.85,31.98333333333333,24.816666666666666,32.68333333333333,18.65,21.68333333333333,9.466666666666667,8.633333333333333,22.7,23.216666666666665,31.216666666666665,31.1,20.483333333333334,35.73333333333333,27.816666666666666,29.03333333333333,24.816666666666666,20.983333333333334,20.75,21.35,16.733333333333334,21.65,0.0
